state,district,age_0_5,age_5_17,age_18_greater,total_enrol,child_enrol_share,bio_5_17,bio_17_plus,total_bio,demo_5_17,demo_17_plus,total_demo,total_updates,child_updates,child_update_share,child_gap,update_intensity
Odisha,Kendrapara,3161.0,753.0,48.0,3962.0,0.9878849066128218,39525.0,38623.0,78148.0,5322.0,34358.0,39680.0,117828.0,44847.0,0.3806141154903758,-0.607270791122446,29.73952549217567
Odisha,Kendujhar,4330.0,1032.0,15.0,5377.0,0.9972103403384787,47370.0,54574.0,101944.0,7193.0,46872.0,54065.0,156009.0,54563.0,0.3497426430526444,-0.6474676972858342,29.014134275618375
Odisha,Khorda,3496.0,654.0,165.0,4315.0,0.9617612977983777,48459.0,45859.0,94318.0,5724.0,31869.0,37593.0,131911.0,54183.0,0.41075422064877076,-0.551007077149607,30.570336037079954
Odisha,Khordha,385.0,98.0,13.0,496.0,0.9737903225806451,1672.0,7323.0,8995.0,179.0,4429.0,4608.0,13603.0,1851.0,0.13607292509005367,-0.8377173974905915,27.425403225806452
Odisha,Koraput,3172.0,1165.0,46.0,4383.0,0.9895049053159937,47162.0,56820.0,103982.0,4920.0,36510.0,41430.0,145412.0,52082.0,0.35816851429042995,-0.6313363910255637,33.17636322153776
Odisha,Malkangiri,2333.0,486.0,4.0,2823.0,0.9985830676585193,27302.0,20713.0,48015.0,3367.0,17487.0,20854.0,68869.0,30669.0,0.44532373056092,-0.5532593370975993,24.395678356358484
Odisha,Mayurbhanj,6227.0,1860.0,35.0,8122.0,0.9956907165722728,77366.0,79552.0,156918.0,9764.0,61707.0,71471.0,228389.0,87130.0,0.38149823327743454,-0.6141924832948382,28.119798079290813
Odisha,NAYAGARH,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,0.1111111111111111,9.0
Odisha,NUAPADA,34.0,4.0,0.0,38.0,1.0,61.0,200.0,261.0,6.0,297.0,303.0,564.0,67.0,0.11879432624113476,-0.8812056737588653,14.842105263157896
Odisha,Nabarangapur,4174.0,1990.0,65.0,6229.0,0.9895649381923263,45252.0,45323.0,90575.0,4234.0,37588.0,41822.0,132397.0,49486.0,0.3737697984093295,-0.6157951397829968,21.254936586932093
Odisha,Nabarangpur,327.0,103.0,12.0,442.0,0.9728506787330317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9728506787330317,0.0
Odisha,Nayagarh,2080.0,271.0,11.0,2362.0,0.9953429297205758,30128.0,30707.0,60835.0,3399.0,19496.0,22895.0,83730.0,33527.0,0.4004180102711095,-0.5949249194494663,35.44877222692633
Odisha,Nuapada,1666.0,413.0,2.0,2081.0,0.9990389235944258,23036.0,23620.0,46656.0,2464.0,15426.0,17890.0,64546.0,25500.0,0.39506708394013573,-0.6039718396542901,31.01681883709755
Odisha,Puri,2959.0,548.0,4.0,3511.0,0.9988607234406152,36327.0,35154.0,71481.0,3861.0,26976.0,30837.0,102318.0,40188.0,0.39277546472761393,-0.6060852587130012,29.142124750783253
Odisha,Rayagada,2370.0,672.0,3.0,3045.0,0.9990147783251232,29519.0,29352.0,58871.0,4156.0,27317.0,31473.0,90344.0,33675.0,0.3727419640485256,-0.6262728142765976,29.669622331691297
Odisha,Sambalpur,2234.0,317.0,1.0,2552.0,0.9996081504702194,26666.0,25524.0,52190.0,3679.0,26399.0,30078.0,82268.0,30345.0,0.36885544804784365,-0.6307527024223758,32.23667711598746
Odisha,Sonapur,1266.0,221.0,1.0,1488.0,0.9993279569892473,15279.0,10976.0,26255.0,2173.0,10990.0,13163.0,39418.0,17452.0,0.4427418945659343,-0.556586062423313,26.490591397849464
Odisha,Subarnapur,339.0,60.0,0.0,399.0,1.0,1902.0,4573.0,6475.0,290.0,4019.0,4309.0,10784.0,2192.0,0.2032640949554896,-0.7967359050445104,27.027568922305765
Odisha,Sundargarh,486.0,105.0,0.0,591.0,1.0,3142.0,11889.0,15031.0,398.0,6626.0,7024.0,22055.0,3540.0,0.16050782135570166,-0.8394921786442984,37.31810490693739
Odisha,Sundergarh,3341.0,640.0,19.0,4000.0,0.99525,47566.0,46692.0,94258.0,5523.0,37152.0,42675.0,136933.0,53089.0,0.38770055428567257,-0.6075494457143273,34.23325
Odisha,jajpur,14.0,4.0,0.0,18.0,1.0,86.0,126.0,212.0,17.0,137.0,154.0,366.0,103.0,0.2814207650273224,-0.7185792349726776,20.333333333333332
Orissa,Angul,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,5.0,2.0,0.4,0.4,5.0
Orissa,Anugul,42.0,9.0,0.0,51.0,1.0,57.0,149.0,206.0,15.0,195.0,210.0,416.0,72.0,0.17307692307692307,-0.8269230769230769,8.156862745098039
Orissa,Anugul  *,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Orissa,Balangir,328.0,108.0,0.0,436.0,1.0,2473.0,9600.0,12073.0,241.0,4549.0,4790.0,16863.0,2714.0,0.16094407875229794,-0.839055921247702,38.67660550458716
Orissa,Baleshwar,337.0,47.0,0.0,384.0,1.0,1068.0,2704.0,3772.0,241.0,1763.0,2004.0,5776.0,1309.0,0.22662742382271467,-0.7733725761772854,15.041666666666666
Orissa,Baleswar,2.0,1.0,0.0,3.0,1.0,6.0,5.0,11.0,0.0,6.0,6.0,17.0,6.0,0.35294117647058826,-0.6470588235294117,5.666666666666667
Orissa,Bargarh,82.0,7.0,0.0,89.0,1.0,260.0,755.0,1015.0,44.0,722.0,766.0,1781.0,304.0,0.17069062324536777,-0.8293093767546322,20.01123595505618
Orissa,Baudh,4.0,0.0,0.0,4.0,1.0,0.0,5.0,5.0,0.0,4.0,4.0,9.0,0.0,0.0,-1.0,2.25
Orissa,Bhadrak,332.0,39.0,0.0,371.0,1.0,1564.0,4041.0,5605.0,245.0,2362.0,2607.0,8212.0,1809.0,0.22028738431563566,-0.7797126156843643,22.13477088948787
Orissa,Cuttack,265.0,57.0,0.0,322.0,1.0,1033.0,5274.0,6307.0,97.0,1938.0,2035.0,8342.0,1130.0,0.1354591225125869,-0.864540877487413,25.906832298136646
Orissa,Debagarh,7.0,0.0,0.0,7.0,1.0,2.0,3.0,5.0,0.0,7.0,7.0,12.0,2.0,0.16666666666666666,-0.8333333333333334,1.7142857142857142
Orissa,Dhenkanal,108.0,18.0,0.0,126.0,1.0,441.0,1131.0,1572.0,46.0,634.0,680.0,2252.0,487.0,0.21625222024866786,-0.7837477797513321,17.873015873015873
Orissa,Gajapati,8.0,0.0,0.0,8.0,1.0,9.0,57.0,66.0,1.0,63.0,64.0,130.0,10.0,0.07692307692307693,-0.9230769230769231,16.25
Orissa,Ganjam,354.0,48.0,0.0,402.0,1.0,1719.0,5292.0,7011.0,328.0,3926.0,4254.0,11265.0,2047.0,0.1817132711939636,-0.8182867288060364,28.02238805970149
Orissa,Jagatsinghapur,31.0,4.0,0.0,35.0,1.0,57.0,170.0,227.0,3.0,78.0,81.0,308.0,60.0,0.19480519480519481,-0.8051948051948052,8.8
Orissa,Jajapur,93.0,18.0,0.0,111.0,1.0,165.0,594.0,759.0,51.0,433.0,484.0,1243.0,216.0,0.1737731295253419,-0.826226870474658,11.198198198198199
Orissa,Jajapur  *,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0
Orissa,Jharsuguda,25.0,0.0,0.0,25.0,1.0,20.0,47.0,67.0,12.0,103.0,115.0,182.0,32.0,0.17582417582417584,-0.8241758241758241,7.28
Orissa,Kalahandi,11.0,0.0,0.0,11.0,1.0,3.0,11.0,14.0,0.0,18.0,18.0,32.0,3.0,0.09375,-0.90625,2.909090909090909
Orissa,Kandhamal,30.0,2.0,0.0,32.0,1.0,39.0,187.0,226.0,12.0,261.0,273.0,499.0,51.0,0.10220440881763528,-0.8977955911823647,15.59375
Orissa,Kendrapara,49.0,4.0,0.0,53.0,1.0,47.0,191.0,238.0,18.0,221.0,239.0,477.0,65.0,0.13626834381551362,-0.8637316561844863,9.0
Orissa,Kendrapara *,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
Orissa,Kendujhar,39.0,10.0,0.0,49.0,1.0,53.0,236.0,289.0,12.0,361.0,373.0,662.0,65.0,0.09818731117824774,-0.9018126888217523,13.510204081632653
Orissa,Khorda,1.0,1.0,0.0,2.0,1.0,2.0,2.0,4.0,0.0,5.0,5.0,9.0,2.0,0.2222222222222222,-0.7777777777777778,4.5
Orissa,Khordha,629.0,97.0,0.0,726.0,1.0,1868.0,11761.0,13629.0,205.0,3843.0,4048.0,17677.0,2073.0,0.11727103015217515,-0.8827289698478249,24.348484848484848
Orissa,Khordha  *,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Orissa,Koraput,94.0,25.0,0.0,119.0,1.0,229.0,1000.0,1229.0,31.0,799.0,830.0,2059.0,260.0,0.12627489072365225,-0.8737251092763477,17.30252100840336
Orissa,Malkangiri,40.0,7.0,0.0,47.0,1.0,51.0,170.0,221.0,15.0,203.0,218.0,439.0,66.0,0.15034168564920272,-0.8496583143507973,9.340425531914894
Orissa,Mayurbhanj,31.0,1.0,0.0,32.0,1.0,12.0,55.0,67.0,6.0,44.0,50.0,117.0,18.0,0.15384615384615385,-0.8461538461538461,3.65625
Orissa,Nabarangapur,1.0,2.0,0.0,3.0,1.0,0.0,11.0,11.0,1.0,13.0,14.0,25.0,1.0,0.04,-0.96,8.333333333333334
Orissa,Nayagarh,92.0,12.0,0.0,104.0,1.0,361.0,827.0,1188.0,47.0,570.0,617.0,1805.0,408.0,0.2260387811634349,-0.7739612188365651,17.35576923076923
Orissa,Nuapada,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,-1.0,2.0
Orissa,Puri,194.0,26.0,0.0,220.0,1.0,861.0,2581.0,3442.0,115.0,1911.0,2026.0,5468.0,976.0,0.17849305047549377,-0.8215069495245062,24.854545454545455
Orissa,Rayagada,146.0,35.0,0.0,181.0,1.0,162.0,1266.0,1428.0,23.0,875.0,898.0,2326.0,185.0,0.07953568357695615,-0.9204643164230438,12.850828729281767
Orissa,Sambalpur,21.0,4.0,0.0,25.0,1.0,22.0,110.0,132.0,11.0,231.0,242.0,374.0,33.0,0.08823529411764706,-0.9117647058823529,14.96
Orissa,Sonapur,22.0,0.0,0.0,22.0,1.0,18.0,52.0,70.0,10.0,94.0,104.0,174.0,28.0,0.16091954022988506,-0.8390804597701149,7.909090909090909
Orissa,Subarnapur,6.0,0.0,0.0,6.0,1.0,12.0,18.0,30.0,4.0,47.0,51.0,81.0,16.0,0.19753086419753085,-0.8024691358024691,13.5
Orissa,Sundargarh,121.0,18.0,0.0,139.0,1.0,180.0,976.0,1156.0,19.0,617.0,636.0,1792.0,199.0,0.11104910714285714,-0.8889508928571429,12.892086330935252
Orissa,Sundergarh,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,-1.0,3.0
Pondicherry,Cuddalore,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0
Pondicherry,Karaikal,154.0,8.0,0.0,162.0,1.0,160.0,2573.0,2733.0,34.0,870.0,904.0,3637.0,194.0,0.053340665383557875,-0.9466593346164421,22.450617283950617
Pondicherry,Pondicherry,1015.0,69.0,0.0,1084.0,1.0,5050.0,19668.0,24718.0,572.0,5755.0,6327.0,31045.0,5622.0,0.18109196327911098,-0.818908036720889,28.63929889298893
Pondicherry,Viluppuram,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,0.0,8.0,3.0,0.375,0.375,8.0
Pondicherry,Yanam,24.0,2.0,0.0,26.0,1.0,5.0,117.0,122.0,1.0,227.0,228.0,350.0,6.0,0.017142857142857144,-0.9828571428571429,13.461538461538462
Puducherry,Karaikal,363.0,30.0,12.0,405.0,0.9703703703703703,5587.0,7926.0,13513.0,1337.0,4081.0,5418.0,18931.0,6924.0,0.3657493000897998,-0.6046210702805705,46.74320987654321
Puducherry,Pondicherry,3.0,0.0,0.0,3.0,1.0,6.0,47.0,53.0,6.0,21.0,27.0,80.0,12.0,0.15,-0.85,26.666666666666668
Puducherry,Puducherry,1213.0,85.0,32.0,1330.0,0.9759398496240601,16187.0,12467.0,28654.0,2736.0,17038.0,19774.0,48428.0,18923.0,0.39074502354010077,-0.5851948260839593,36.41203007518797
Puducherry,Yanam,6.0,1.0,0.0,7.0,1.0,48.0,53.0,101.0,10.0,75.0,85.0,186.0,58.0,0.3118279569892473,-0.6881720430107527,26.571428571428573
Punjab,Amritsar,7633.0,1775.0,247.0,9655.0,0.9744174003107199,56802.0,98206.0,155008.0,6399.0,92676.0,99075.0,254083.0,63201.0,0.24874155295710457,-0.7256758473536153,26.31620921802175
Punjab,Barnala,926.0,79.0,8.0,1013.0,0.9921026653504442,16109.0,19430.0,35539.0,677.0,12827.0,13504.0,49043.0,16786.0,0.3422710682462329,-0.6498315971042113,48.41362290227048
Punjab,Bathinda,2388.0,298.0,18.0,2704.0,0.9933431952662722,42639.0,54101.0,96740.0,2044.0,35376.0,37420.0,134160.0,44683.0,0.33305754323196185,-0.6602856520343103,49.61538461538461
Punjab,Faridkot,793.0,99.0,10.0,902.0,0.9889135254988913,15023.0,24389.0,39412.0,826.0,13896.0,14722.0,54134.0,15849.0,0.2927734880112314,-0.69614003748766,60.01552106430155
Punjab,Fatehgarh Sahib,891.0,144.0,13.0,1048.0,0.9875954198473282,17318.0,20081.0,37399.0,932.0,14414.0,15346.0,52745.0,18250.0,0.34600436060290074,-0.6415910592444275,50.329198473282446
Punjab,Fazilka,1630.0,271.0,10.0,1911.0,0.9947671376242805,29691.0,31704.0,61395.0,2036.0,29626.0,31662.0,93057.0,31727.0,0.3409415734442331,-0.6538255641800474,48.69544740973313
Punjab,Ferozepur,1262.0,114.0,5.0,1381.0,0.99637943519189,24604.0,30726.0,55330.0,1875.0,26320.0,28195.0,83525.0,26479.0,0.31701885662975154,-0.6793605785621384,60.481535119478636
Punjab,Firozpur,347.0,48.0,0.0,395.0,1.0,1965.0,9515.0,11480.0,159.0,6365.0,6524.0,18004.0,2124.0,0.11797378360364363,-0.8820262163963564,45.57974683544304
Punjab,Gurdaspur,4436.0,558.0,126.0,5120.0,0.975390625,40136.0,79099.0,119235.0,4847.0,67125.0,71972.0,191207.0,44983.0,0.235258123395064,-0.7401325016049359,37.3451171875
Punjab,Hoshiarpur,3515.0,401.0,218.0,4134.0,0.9472665699080793,33856.0,58908.0,92764.0,3118.0,43431.0,46549.0,139313.0,36974.0,0.2654023673311177,-0.6818642025769617,33.699322689888724
Punjab,Jalandhar,3314.0,732.0,72.0,4118.0,0.9825157843613405,50422.0,90848.0,141270.0,2995.0,48136.0,51131.0,192401.0,53417.0,0.27763369213257727,-0.7048820922287632,46.72195240407965
Punjab,Kapurthala,2067.0,446.0,1213.0,3726.0,0.6744498121309715,18246.0,35857.0,54103.0,771.0,13101.0,13872.0,67975.0,19017.0,0.2797646193453476,-0.394685192785624,18.243424584004295
Punjab,Ludhiana,12209.0,4573.0,832.0,17614.0,0.9527648461451118,81491.0,109436.0,190927.0,7364.0,112339.0,119703.0,310630.0,88855.0,0.28604770949360975,-0.6667171366515021,17.635403656182582
Punjab,Malerkotla,711.0,146.0,8.0,865.0,0.9907514450867052,5712.0,8075.0,13787.0,1037.0,14062.0,15099.0,28886.0,6749.0,0.23364259502873364,-0.7571088500579716,33.39421965317919
Punjab,Mansa,998.0,107.0,19.0,1124.0,0.9830960854092526,22379.0,36660.0,59039.0,1368.0,22187.0,23555.0,82594.0,23747.0,0.28751483158582947,-0.6955812538234232,73.48220640569394
Punjab,Moga,1335.0,159.0,41.0,1535.0,0.9732899022801303,23084.0,38260.0,61344.0,1304.0,22742.0,24046.0,85390.0,24388.0,0.28560721395948,-0.6876826883206504,55.62866449511401
Punjab,Muktsar,306.0,28.0,0.0,334.0,1.0,923.0,7956.0,8879.0,102.0,3449.0,3551.0,12430.0,1025.0,0.08246178600160901,-0.917538213998391,37.21556886227545
Punjab,Nawanshahr,169.0,23.0,0.0,192.0,1.0,179.0,4010.0,4189.0,27.0,2931.0,2958.0,7147.0,206.0,0.028823282496152233,-0.9711767175038478,37.223958333333336
Punjab,Pathankot,1033.0,67.0,15.0,1115.0,0.9865470852017937,12987.0,13609.0,26596.0,1276.0,13220.0,14496.0,41092.0,14263.0,0.347099192056848,-0.6394478931449457,36.85381165919283
Punjab,Patiala,4298.0,769.0,83.0,5150.0,0.9838834951456311,54972.0,64339.0,119311.0,7390.0,81662.0,89052.0,208363.0,62362.0,0.2992949803947918,-0.6845885147508393,40.45883495145631
Punjab,Rupnagar,1140.0,93.0,13.0,1246.0,0.9895666131621188,17432.0,28021.0,45453.0,1006.0,12699.0,13705.0,59158.0,18438.0,0.3116738226444437,-0.677892790517675,47.47833065810594
Punjab,S.A.S Nagar,493.0,164.0,48.0,705.0,0.9319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9319148936170213,0.0
Punjab,S.A.S Nagar(Mohali),241.0,36.0,0.0,277.0,1.0,351.0,2384.0,2735.0,50.0,2271.0,2321.0,5056.0,401.0,0.0793117088607595,-0.9206882911392404,18.252707581227437
Punjab,SAS Nagar (Mohali),2398.0,493.0,62.0,2953.0,0.979004402302743,30755.0,27086.0,57841.0,4590.0,53482.0,58072.0,115913.0,35345.0,0.30492697109038674,-0.6740774312123563,39.25262444971216
Punjab,Sangrur,2087.0,203.0,39.0,2329.0,0.9832546157148991,37125.0,45345.0,82470.0,1404.0,28511.0,29915.0,112385.0,38529.0,0.34283044890332337,-0.6404241668115758,48.254615714899096
Punjab,Shaheed Bhagat Singh Nagar,801.0,101.0,44.0,946.0,0.9534883720930233,13729.0,16771.0,30500.0,569.0,5775.0,6344.0,36844.0,14298.0,0.388068613614157,-0.5654197584788663,38.94714587737843
Punjab,Sri Muktsar Sahib,1157.0,150.0,8.0,1315.0,0.993916349809886,25553.0,30670.0,56223.0,1544.0,20147.0,21691.0,77914.0,27097.0,0.3477808866185795,-0.6461354631913065,59.25019011406844
Punjab,Tarn Taran,2646.0,273.0,20.0,2939.0,0.9931949642735625,26674.0,54028.0,80702.0,1156.0,26259.0,27415.0,108117.0,27830.0,0.2574063283294949,-0.7357886359440675,36.787002381762505
Puttenahalli,5th cross,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
Raja Annamalai Puram,Near Dhyana Ashram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
Rajasthan,Ajmer,9200.0,2787.0,148.0,12135.0,0.9878038730943551,78270.0,63588.0,141858.0,12323.0,111713.0,124036.0,265894.0,90593.0,0.34071096000661916,-0.647092913087736,21.911330861145448
Rajasthan,Alwar,15764.0,7314.0,305.0,23383.0,0.9869563357995125,124960.0,98489.0,223449.0,15411.0,129333.0,144744.0,368193.0,140371.0,0.38124298941044504,-0.6057133463890674,15.746183124492152
Rajasthan,Balotra,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,26.0,477.0,503.0,509.0,26.0,0.05108055009823183,-0.9489194499017681,509.0
Rajasthan,Banswara,4203.0,3030.0,30.0,7263.0,0.9958694754233788,52757.0,40954.0,93711.0,5054.0,96240.0,101294.0,195005.0,57811.0,0.29645906515217557,-0.6994104102712032,26.849098168800772
Rajasthan,Baran,4532.0,1658.0,77.0,6267.0,0.9877134194989629,41044.0,39212.0,80256.0,6373.0,72385.0,78758.0,159014.0,47417.0,0.29819386972216283,-0.6895195497768001,25.373224828466572
Rajasthan,Barmer,10522.0,5233.0,96.0,15851.0,0.993943599772885,114905.0,81860.0,196765.0,9913.0,101808.0,111721.0,308486.0,124818.0,0.404614796133374,-0.589328803639511,19.46161125481042
Rajasthan,Beawar,1.0,0.0,0.0,1.0,1.0,2.0,6.0,8.0,24.0,486.0,510.0,518.0,26.0,0.05019305019305019,-0.9498069498069498,518.0
Rajasthan,Bharatpur,10236.0,6643.0,175.0,17054.0,0.9897384777764747,78011.0,63144.0,141155.0,9983.0,95080.0,105063.0,246218.0,87994.0,0.35738248219057905,-0.6323559955858957,14.437551307611118
Rajasthan,Bhilwara,7865.0,3035.0,183.0,11083.0,0.9834882252097807,63856.0,56163.0,120019.0,7046.0,90693.0,97739.0,217758.0,70902.0,0.3255999779571818,-0.6578882472525989,19.647929261030406
Rajasthan,Bikaner,7464.0,5620.0,199.0,13283.0,0.9850184446284724,62218.0,68653.0,130871.0,9014.0,72638.0,81652.0,212523.0,71232.0,0.3351731342019452,-0.6498453104265272,15.999623579010766
Rajasthan,Bundi,3414.0,1334.0,124.0,4872.0,0.9745484400656814,32954.0,29903.0,62857.0,4316.0,44385.0,48701.0,111558.0,37270.0,0.33408630488176555,-0.6404621351839159,22.897783251231527
Rajasthan,Chittaurgarh,286.0,70.0,1.0,357.0,0.9971988795518207,569.0,1669.0,2238.0,86.0,1979.0,2065.0,4303.0,655.0,0.15221938182663258,-0.8449794977251881,12.053221288515406
Rajasthan,Chittorgarh,3698.0,2160.0,128.0,5986.0,0.9786167724690945,35481.0,27117.0,62598.0,5411.0,56413.0,61824.0,124422.0,40892.0,0.32865570397518123,-0.6499610684939132,20.785499498830603
Rajasthan,Churu,7888.0,4732.0,160.0,12780.0,0.9874804381846636,67446.0,65778.0,133224.0,8045.0,68052.0,76097.0,209321.0,75491.0,0.36064704449147483,-0.6268333936931887,16.378794992175273
Rajasthan,Dausa,4277.0,1807.0,49.0,6133.0,0.9920104353497473,56018.0,50312.0,106330.0,6047.0,44220.0,50267.0,156597.0,62065.0,0.39633581741668106,-0.5956746179330663,25.53350725582912
Rajasthan,Deeg,13.0,36.0,12.0,61.0,0.8032786885245902,4.0,138.0,142.0,22.0,226.0,248.0,390.0,26.0,0.06666666666666667,-0.7366120218579235,6.39344262295082
Rajasthan,Deeg ,1.0,7.0,0.0,8.0,1.0,3.0,13.0,16.0,95.0,956.0,1051.0,1067.0,98.0,0.09184629803186505,-0.9081537019681349,133.375
Rajasthan,Dhaulpur,93.0,46.0,0.0,139.0,1.0,117.0,283.0,400.0,15.0,473.0,488.0,888.0,132.0,0.14864864864864866,-0.8513513513513513,6.388489208633094
Rajasthan,Dholpur,5719.0,2711.0,150.0,8580.0,0.9825174825174825,47710.0,26707.0,74417.0,8855.0,68700.0,77555.0,151972.0,56565.0,0.3722067222909483,-0.6103107602265342,17.71235431235431
Rajasthan,Didwana-Kuchaman,2.0,0.0,0.0,2.0,1.0,1.0,7.0,8.0,66.0,654.0,720.0,728.0,67.0,0.09203296703296704,-0.907967032967033,364.0
Rajasthan,Dungarpur,3869.0,2649.0,53.0,6571.0,0.991934256581951,51452.0,35106.0,86558.0,4330.0,90978.0,95308.0,181866.0,55782.0,0.30672033255253867,-0.6852139240294124,27.67706589560189
Rajasthan,Ganganagar,4186.0,1276.0,42.0,5504.0,0.9923691860465116,46082.0,56446.0,102528.0,5528.0,63690.0,69218.0,171746.0,51610.0,0.3005019039744739,-0.6918672820720377,31.203851744186046
Rajasthan,Hanumangarh,3628.0,1271.0,41.0,4940.0,0.9917004048582996,43250.0,53383.0,96633.0,6898.0,70339.0,77237.0,173870.0,50148.0,0.2884223845401737,-0.7032780203181259,35.19635627530364
Rajasthan,Jaipur,21436.0,8976.0,734.0,31146.0,0.9764335709240352,158293.0,197591.0,355884.0,29544.0,245796.0,275340.0,631224.0,187837.0,0.29757582094470425,-0.6788577499793309,20.266615295704103
Rajasthan,Jaisalmer,1683.0,1120.0,51.0,2854.0,0.9821303433777155,25276.0,19701.0,44977.0,2104.0,19280.0,21384.0,66361.0,27380.0,0.4125917330962463,-0.5695386102814692,23.251927119831816
Rajasthan,Jalor,7882.0,5875.0,234.0,13991.0,0.9832749624758773,51608.0,48178.0,99786.0,4265.0,62425.0,66690.0,166476.0,55873.0,0.3356219515125303,-0.6476530109633469,11.898792080623258
Rajasthan,Jalore,298.0,183.0,13.0,494.0,0.9736842105263158,3.0,17.0,20.0,57.0,979.0,1036.0,1056.0,60.0,0.056818181818181816,-0.916866028708134,2.1376518218623484
Rajasthan,Jhalawar,4978.0,2002.0,56.0,7036.0,0.992040932347925,42460.0,37652.0,80112.0,6231.0,74861.0,81092.0,161204.0,48691.0,0.3020458549415647,-0.6899950774063603,22.911313246162592
Rajasthan,Jhunjhunu,210.0,101.0,0.0,311.0,1.0,541.0,1400.0,1941.0,140.0,2602.0,2742.0,4683.0,681.0,0.14541960281870595,-0.8545803971812941,15.057877813504824
Rajasthan,Jhunjhunun,5749.0,1776.0,86.0,7611.0,0.9887005649717514,48082.0,62310.0,110392.0,5831.0,48821.0,54652.0,165044.0,53913.0,0.32665834565328034,-0.6620422193184711,21.684929707003022
Rajasthan,Jodhpur,14563.0,6724.0,928.0,22215.0,0.958226423587666,114854.0,104179.0,219033.0,11482.0,128488.0,139970.0,359003.0,126336.0,0.3519079227750186,-0.6063185008126474,16.16038712581589
Rajasthan,Karauli,5857.0,2670.0,109.0,8636.0,0.9873784159333024,49784.0,31187.0,80971.0,7277.0,51169.0,58446.0,139417.0,57061.0,0.4092829425392886,-0.5780954733940138,16.143700787401574
Rajasthan,Khairthal-Tijara,0.0,0.0,0.0,0.0,0.0,4.0,11.0,15.0,73.0,984.0,1057.0,1072.0,77.0,0.07182835820895522,0.07182835820895522,1072.0
Rajasthan,Kota,5545.0,1876.0,104.0,7525.0,0.9861794019933555,47161.0,46193.0,93354.0,9075.0,83991.0,93066.0,186420.0,56236.0,0.30166291170475273,-0.6845164902886027,24.7734219269103
Rajasthan,Kotputli-Behror,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,49.0,480.0,529.0,536.0,50.0,0.09328358208955224,0.09328358208955224,536.0
Rajasthan,Nagaur,11618.0,5441.0,208.0,17267.0,0.9879539005038512,104709.0,100659.0,205368.0,10343.0,93084.0,103427.0,308795.0,115052.0,0.37258375297527485,-0.6153701475285764,17.8835350668906
Rajasthan,Pali,6300.0,2696.0,118.0,9114.0,0.9870528856703972,70502.0,85408.0,155910.0,5398.0,60939.0,66337.0,222247.0,75900.0,0.3415119214207616,-0.6455409642496356,24.385231511959624
Rajasthan,Phalodi,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,190.0,204.0,206.0,14.0,0.06796116504854369,0.06796116504854369,206.0
Rajasthan,Pratapgarh,2643.0,1133.0,18.0,3794.0,0.9952556668423828,32886.0,23401.0,56287.0,3448.0,45108.0,48556.0,104843.0,36334.0,0.34655627938918193,-0.6486993874532008,27.633895624670533
Rajasthan,Rajsamand,3078.0,1405.0,29.0,4512.0,0.993572695035461,33770.0,28192.0,61962.0,4623.0,42547.0,47170.0,109132.0,38393.0,0.35180332074918447,-0.6417693742862765,24.18705673758865
Rajasthan,Salumbar,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20.0,193.0,213.0,214.0,20.0,0.09345794392523364,-0.9065420560747663,214.0
Rajasthan,Sawai Madhopur,4575.0,2083.0,86.0,6744.0,0.9872479240806643,42901.0,38521.0,81422.0,4617.0,40538.0,45155.0,126577.0,47518.0,0.37540785450753295,-0.6118400695731314,18.768831553973904
