date,year,month,day_of_week,is_weekend,state,district,bio_age_5_17,bio_age_17_,total_bio,active_pincodes,minor_share,zscore,anomaly_type
2025-06-01,2025,6,Sunday,True,Jharkhand,Bokaro,4672,6527,11199,34,0.4171801053665506,3.1304967106065926,High Spike
2025-06-01,2025,6,Sunday,True,Jharkhand,Dhanbad,4686,9545,14231,47,0.3292811467922142,4.052851788359929,High Spike
2025-06-01,2025,6,Sunday,True,Jharkhand,East Singhbhum,5572,7485,13057,26,0.4267442751014781,3.6957129818683665,High Spike
2025-06-01,2025,6,Sunday,True,Jharkhand,Giridih,5097,5757,10854,19,0.4695964621337756,3.025545357761968,High Spike
2025-06-01,2025,6,Sunday,True,Jharkhand,Palamu,5660,5772,11432,17,0.49510146955913226,3.201376899629194,High Spike
2025-06-01,2025,6,Sunday,True,Jharkhand,Ranchi,4881,10624,15505,30,0.3148016768784263,4.44041127683544,High Spike
2025-06-01,2025,6,Sunday,True,Jharkhand,West Singhbhum,5549,7678,13227,18,0.4195206774022832,3.74742814124108,High Spike
2025-06-01,2025,6,Sunday,True,Karnataka,Bangalore,5969,20292,26261,95,0.2272952286660828,7.712459831029002,High Spike
2025-06-01,2025,6,Sunday,True,Karnataka,Belgaum,5748,8336,14084,99,0.408122692416927,4.008133385843523,High Spike
2025-06-01,2025,6,Sunday,True,Karnataka,Bengaluru,14034,21760,35794,104,0.39207688439403254,10.61246344455887,High Spike
2025-06-01,2025,6,Sunday,True,Karnataka,Davangere,5255,6714,11969,40,0.4390508814437296,3.364735961883001,High Spike
2025-06-01,2025,6,Sunday,True,Karnataka,Raichur,8397,6360,14757,30,0.5690180931083554,4.212864575595501,High Spike
2025-06-01,2025,6,Sunday,True,Kerala,Alappuzha,4896,7908,12804,109,0.3823805060918463,3.6187486564489753,High Spike
2025-06-01,2025,6,Sunday,True,Kerala,Ernakulam,7679,11884,19563,119,0.39252670858252825,5.674882551744093,High Spike
2025-06-01,2025,6,Sunday,True,Kerala,Kannur,6951,9010,15961,92,0.4354990288829021,4.579129586682248,High Spike
2025-06-01,2025,6,Sunday,True,Kerala,Kasaragod,5937,5036,10973,30,0.54105531759774,3.061745969322868,High Spike
2025-06-01,2025,6,Sunday,True,Kerala,Kollam,6971,11033,18004,110,0.38719173516996225,5.200624119614327,High Spike
2025-06-01,2025,6,Sunday,True,Kerala,Kottayam,4627,7097,11724,116,0.3946605254179461,3.2902052910223256,High Spike
2025-06-01,2025,6,Sunday,True,Kerala,Kozhikode,7625,12037,19662,87,0.38780388566778556,5.704999026908203,High Spike
2025-06-01,2025,6,Sunday,True,Kerala,Malappuram,13421,15467,28888,99,0.46458737191913596,8.511611146747345,High Spike
2025-06-01,2025,6,Sunday,True,Kerala,Palakkad,9012,14528,23540,132,0.3828377230246389,6.884713074245748,High Spike
2025-06-01,2025,6,Sunday,True,Kerala,Thiruvananthapuram,7008,13659,20667,120,0.33909130497895196,6.0107268808468906,High Spike
2025-06-01,2025,6,Sunday,True,Kerala,Thrissur,9041,11565,20606,153,0.4387557022226536,5.992170264836682,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Ashok Nagar,8769,3715,12484,7,0.7024190964434476,3.5214024741003382,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Balaghat,9102,8142,17244,20,0.5278357689631176,4.969426936536315,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Barwani,11789,7565,19354,9,0.6091247287382453,5.61130332639764,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Betul,11735,13301,25036,21,0.46872503594823456,7.339806476725626,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Bhind,7985,3500,11485,20,0.695254680017414,3.2174998610806873,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Bhopal,11773,12022,23795,28,0.49476780836310147,6.962285813304818,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Burhanpur,6330,7330,13660,5,0.4633967789165447,3.8791496942315797,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Chhatarpur,16506,9302,25808,20,0.6395691258524488,7.574654141641713,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Chhindwara,8212,9025,17237,26,0.47641700992051983,4.967297488797438,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Damoh,13524,7448,20972,12,0.6448598130841121,6.103509960897935,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Dewas,10371,7813,18184,14,0.5703365596128465,5.255381347185435,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Dhar,14151,8718,22869,17,0.6187852551488915,6.68059029813345,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Guna,15893,7304,23197,15,0.6851316980644049,6.780370135040803,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Gwalior,9949,8222,18171,18,0.5475207748610423,5.251426658527522,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Hoshangabad,8142,6967,15109,15,0.5388841088093189,4.319945376179001,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Indore,13205,14425,27630,29,0.47792254795512124,8.128918967389266,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Jabalpur,10347,7443,17790,25,0.581618887015177,5.135523860168676,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Jhabua,7795,3435,11230,8,0.6941228851291185,3.139927122021617,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Katni,7376,5058,12434,14,0.5932121602058871,3.506192133108364,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Khargone,13460,10845,24305,19,0.5537955153260646,7.1174312914229585,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Mandsaur,9255,5978,15233,18,0.607562528720541,4.357667021839099,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Morena,17497,6814,24311,12,0.7197153551890091,7.119256532341995,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Panna,9056,5017,14073,11,0.6435017409223336,4.004787110825289,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Raisen,11788,5644,17432,17,0.6762276273519964,5.026617818666138,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Rajgarh,14938,10552,25490,14,0.5860337387210671,7.477916372932755,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Ratlam,11493,7364,18857,13,0.6094818900143183,5.460112536937412,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Rewa,19702,8476,28178,29,0.6991979558520832,8.295624304661306,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Sagar,22547,9845,32392,25,0.696066930106199,9.57755184346492,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Satna,14539,8010,22549,25,0.6447736041509601,6.5832441157848125,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Sehore,10218,9478,19696,18,0.5187855402112104,5.7153420587827455,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Seoni,7048,5057,12105,16,0.5822387443205287,3.4061080893811715,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Shahdol,9612,7047,16659,14,0.5769854132901134,4.791465946930212,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Shajapur,12774,10517,23291,20,0.5484521918337555,6.808965576105715,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Sheopur,7522,3417,10939,5,0.6876314105494103,3.051402937448325,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Shivpuri,22208,12877,35085,18,0.6329770557218184,10.39678080929267,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Sidhi,13380,5326,18706,9,0.7152785202608789,5.4141773071416495,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Singrauli,14527,3691,18218,11,0.7973981776265232,5.265724379059978,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Tikamgarh,14739,8517,23256,17,0.6337719298245614,6.798318337411333,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Ujjain,11970,8451,20421,22,0.5861613045394447,5.935892003166376,High Spike
2025-06-01,2025,6,Sunday,True,Madhya Pradesh,Vidisha,11346,6378,17724,12,0.6401489505754908,5.11544621005927,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Ahmadnagar,11466,23279,34745,89,0.3300043171679378,10.293350490547244,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Akola,5342,13278,18620,27,0.28689581095596134,5.388015520635453,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Amravati,10925,28240,39165,42,0.2789480403421422,11.637944634237792,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Aurangabad,11070,23374,34444,38,0.32139124375798395,10.201784237775557,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Beed,10649,17133,27782,27,0.38330573752789576,8.175158404004868,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Buldhana,7346,14902,22248,31,0.3301869830996045,6.491677863013126,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Chandrapur,6704,18292,24996,33,0.26820291246599454,7.327638203932047,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Dhule,7583,12312,19895,25,0.381151042975622,5.775879215930804,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Gadchiroli,4880,9991,14871,15,0.3281554703785892,4.247544153057203,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Hingoli,4905,8797,13702,10,0.3579769376733324,3.891926380664838,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Jalgaon,15434,34928,50362,61,0.3064612207616854,15.04414839598057,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Jalna,7067,13737,20804,25,0.33969428955970005,6.052403215164901,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Kolhapur,10364,19311,29675,77,0.3492502106149958,8.751021913961024,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Latur,8251,24852,33103,24,0.24925233362535118,9.7938428923708,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Mumbai,12543,32461,45004,83,0.27870855923917875,13.41420825528058,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Mumbai Suburban,8478,9621,18099,54,0.4684236698160119,5.229523767499079,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Nagpur,12644,28721,41365,64,0.30566904387767435,12.307199637884672,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Nanded,12143,28651,40794,42,0.297666323478943,12.133497543756324,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Nandurbar,9617,15506,25123,20,0.3827966405285993,7.366272470051662,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Nashik,21682,39230,60912,74,0.35595613343840293,18.2535303452872,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Osmanabad,7121,14300,21421,26,0.33243079221324867,6.240098823005867,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Palghar,9219,8692,17911,37,0.5147116297247502,5.172332885369254,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Parbhani,7124,13112,20236,18,0.3520458588653884,5.879613741496071,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Pune,28350,40899,69249,142,0.40939219338907423,20.789702602289033,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Raigarh,6678,10065,16743,55,0.39885325210535744,4.81701931979673,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Ratnagiri,4674,8898,13572,69,0.34438549955791337,3.8523794940857043,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Sangli,8124,14868,22992,66,0.3533402922755741,6.718007736973707,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Satara,8228,12837,21065,77,0.3906005221932115,6.131801195143009,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Solapur,13736,23355,37091,70,0.3703324256558195,11.007019689890688,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Thane,19358,44284,63642,77,0.30417020206781686,19.084014963449007,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Wardha,3362,8963,12325,16,0.2727789046653144,3.4730335897458593,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Washim,3992,9776,13768,12,0.28994770482277743,3.9120040307742445,High Spike
2025-06-01,2025,6,Sunday,True,Maharashtra,Yavatmal,8793,24674,33467,33,0.26273642692801863,9.904574174792373,High Spike
2025-06-01,2025,6,Sunday,True,Odisha,Balangir,6124,5878,12002,27,0.5102482919513415,3.374774786937704,High Spike
2025-06-01,2025,6,Sunday,True,Odisha,Cuttack,6577,8565,15142,59,0.4343547747985735,4.329984201233705,High Spike
2025-06-01,2025,6,Sunday,True,Odisha,Ganjam,11567,12017,23584,77,0.49045963364993217,6.898098174318686,High Spike
2025-06-01,2025,6,Sunday,True,Odisha,Koraput,6100,6113,12213,30,0.4994677802341767,3.4389624259238363,High Spike
2025-06-01,2025,6,Sunday,True,Odisha,Mayurbhanj,10094,8939,19033,66,0.5303420375137918,5.513652937229163,High Spike
2025-06-01,2025,6,Sunday,True,Odisha,Nabarangapur,6177,4663,10840,15,0.5698339483394834,3.0212864622842157,High Spike
2025-06-01,2025,6,Sunday,True,Odisha,Sundergarh,7534,6082,13616,55,0.5533196239717979,3.865764594158642,High Spike
2025-06-01,2025,6,Sunday,True,Punjab,Amritsar,6805,12594,19399,35,0.35079127790092274,5.624992633290416,High Spike
2025-06-01,2025,6,Sunday,True,Punjab,Bathinda,5952,6566,12518,20,0.47547531554561434,3.531745505974881,High Spike
2025-06-01,2025,6,Sunday,True,Punjab,Gurdaspur,5892,10035,15927,30,0.36993784140139385,4.568786554807705,High Spike
2025-06-01,2025,6,Sunday,True,Punjab,Hoshiarpur,5577,7919,13496,53,0.41323355068168344,3.829259775777903,High Spike
2025-06-01,2025,6,Sunday,True,Punjab,Jalandhar,5587,10706,16293,65,0.34290799729945376,4.680126250868959,High Spike
2025-06-01,2025,6,Sunday,True,Punjab,Ludhiana,9254,13295,22549,70,0.41039513947403433,6.5832441157848125,High Spike
2025-06-01,2025,6,Sunday,True,Punjab,Patiala,9833,7684,17517,20,0.5613404121710338,5.052475398352495,High Spike
2025-06-01,2025,6,Sunday,True,Rajasthan,Ajmer,7019,7443,14462,52,0.4853408933757433,4.123123563742851,High Spike
2025-06-01,2025,6,Sunday,True,Rajasthan,Alwar,10031,12126,22157,47,0.4527237441891953,6.463995042407732,High Spike
2025-06-01,2025,6,Sunday,True,Rajasthan,Barmer,14100,9438,23538,27,0.599031353555952,6.884104660606069,High Spike
2025-06-01,2025,6,Sunday,True,Rajasthan,Bharatpur,6816,7343,14159,32,0.48138992866727875,4.030948897331485,High Spike
2025-06-01,2025,6,Sunday,True,Rajasthan,Bikaner,5089,8215,13304,26,0.3825165363800361,3.770852066368721,High Spike
2025-06-01,2025,6,Sunday,True,Rajasthan,Churu,7139,7859,14998,25,0.47599679957327645,4.286178419176818,High Spike
2025-06-01,2025,6,Sunday,True,Rajasthan,Ganganagar,4593,6700,11293,29,0.4067121225537944,3.159092151671505,High Spike
2025-06-01,2025,6,Sunday,True,Rajasthan,Jaipur,14446,23748,38194,74,0.3782269466408336,11.342559812173647,High Spike
2025-06-01,2025,6,Sunday,True,Rajasthan,Jhunjhunun,4265,8254,12519,47,0.34068216311206967,3.5320497127947204,High Spike
2025-06-01,2025,6,Sunday,True,Rajasthan,Jodhpur,10679,12111,22790,41,0.4685827117156648,6.65655795936613,High Spike
2025-06-01,2025,6,Sunday,True,Rajasthan,Nagaur,11053,11880,22933,47,0.48196921466881787,6.700059534603177,High Spike
2025-06-01,2025,6,Sunday,True,Rajasthan,Pali,8685,10195,18880,44,0.460010593220339,5.467109293793721,High Spike
2025-06-01,2025,6,Sunday,True,Rajasthan,Sikar,8076,11160,19236,56,0.4198378041172801,5.57540692165658,High Spike
2025-06-01,2025,6,Sunday,True,Rajasthan,Udaipur,8802,8909,17711,41,0.49697927841454465,5.111491521401356,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Chennai,8148,16496,24644,62,0.3306281447816913,7.220557403348546,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Coimbatore,8961,20196,29157,98,0.3073361456940014,8.593442781284168,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Cuddalore,9100,9978,19078,67,0.47698920222245517,5.52734224412194,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Dindigul,6710,16041,22751,56,0.2949320908971034,6.64469389339239,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Erode,5420,10863,16283,57,0.33286249462629736,4.677084182670564,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Kancheepuram,10483,16412,26895,93,0.38977505112474436,7.905326954807239,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Krishnagiri,6069,6175,12244,36,0.495671349232277,3.4483928373388606,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Madurai,7687,14269,21956,55,0.35010930952814723,6.402849471619994,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Namakkal,3783,10264,14047,55,0.26931017299067417,3.9968777335094625,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Pudukkottai,5551,8541,14092,55,0.39391143911439114,4.01056704040224,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Ramanathapuram,4855,7408,12263,55,0.3959063850607519,3.454172766915811,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Salem,10184,15513,25697,87,0.3963108534070125,7.54088718463953,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Thanjavur,5491,12419,17910,97,0.3065884980457845,5.172028678549415,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Thoothukkudi,3928,8275,12203,78,0.3218880603130378,3.4359203577254416,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Tiruchirappalli,7553,14993,22546,85,0.3350039918389071,6.5823314953252945,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Tirunelveli,6167,13400,19567,106,0.31517350641386005,5.676099379023451,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Tiruppur,7030,10311,17341,61,0.4053976125944294,4.9989349980607445,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Tiruvallur,10710,14708,25418,76,0.42135494531434414,7.456013481904312,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Tiruvannamalai,7068,7555,14623,68,0.4833481501743828,4.172100861737009,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Vellore,8177,10946,19123,104,0.4276002719238613,5.541031551014717,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Villupuram,8194,4484,12678,83,0.6463164536993217,3.5804185971491997,High Spike
2025-06-01,2025,6,Sunday,True,Tamil Nadu,Virudhunagar,4405,7787,12192,54,0.3613024934383202,3.432574082707207,High Spike
2025-06-01,2025,6,Sunday,True,Telangana,Hyderabad,12414,11846,24260,58,0.5117065127782358,7.103741984530181,High Spike
2025-06-01,2025,6,Sunday,True,Telangana,K.V. Rangareddy,13661,14901,28562,85,0.4782928366360899,8.41243972347967,High Spike
2025-06-01,2025,6,Sunday,True,Telangana,Karimnagar,9793,7388,17181,82,0.5699901053489319,4.950261906886427,High Spike
2025-06-01,2025,6,Sunday,True,Telangana,Mahabubnagar,14820,10056,24876,70,0.5957549445248432,7.291133385551308,High Spike
2025-06-01,2025,6,Sunday,True,Telangana,Medak,8324,6360,14684,73,0.5668755107600109,4.1906574777472185,High Spike
2025-06-01,2025,6,Sunday,True,Telangana,Nalgonda,12083,6967,19050,57,0.6342782152230971,5.5188244531664346,High Spike
2025-06-01,2025,6,Sunday,True,Telangana,Nizamabad,7836,5991,13827,49,0.5667172922542851,3.9299522331447747,High Spike
2025-06-01,2025,6,Sunday,True,Telangana,Warangal,7832,4426,12258,68,0.6389296785772557,3.4526517328166135,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Agra,12660,8413,21073,28,0.600768756228349,6.134234849701724,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Aligarh,13950,6185,20135,35,0.6928234417680655,5.848888852692282,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Allahabad,20845,8482,29327,41,0.7107784635318989,8.645157940656881,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Azamgarh,6808,7565,14373,47,0.4736659013427955,4.096049156777137,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Bahraich,7281,3663,10944,22,0.665296052631579,3.0529239715475227,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Ballia,7532,5862,13394,39,0.5623413468717336,3.798230680154275,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Bara Banki,10634,4968,15602,37,0.6815792847070888,4.469919338359871,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Bareilly,17078,6229,23307,24,0.7327412365383791,6.813832885223147,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Bijnor,22002,8171,30173,27,0.7291949756404733,8.90251691024109,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Bulandshahr,14179,5414,19593,35,0.7236768233552799,5.684008756339278,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Ghaziabad,10499,10706,21205,28,0.4951190756896958,6.174390149920537,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Ghazipur,8318,5868,14186,41,0.5863527421401382,4.039162481467152,High Spike
2025-06-01,2025,6,Sunday,True,Uttar Pradesh,Gonda,6996,4860,11856,31,0.590080971659919,3.330360591241138,High Spike
